"<ID|readonly|
noverify>";"<English>";

"tempest_mkv_vikkers_shop";"Tempest F.V (PV)";;
"tempest_mkv_vikkers_0";"Hawker Tempest | Fighter, Mk.V Series 2 (Class P, Vickers)";;
"tempest_mkv_vikkers_1";"Tempest F.V (PV)";;
"tempest_mkv_vikkers_2";"Tempest F.V (PV)";;

"thunderbolt_mk1_shop";"▄P-47D-22 Thunderbolt Mk.1";;
"thunderbolt_mk1_0";"▄Republic P-47D Thunderbolt | Block 22, Mk.1";;
"thunderbolt_mk1_1";"▄P-47D-22 Thunderbolt Mk.1";;
"thunderbolt_mk1_2";"▄P-47D-22";;

"p-51b_shop";"▄P-51B Mustang Mk.IA";;
"p-51b_0";"▄North American P-51B Mustang Mk.IA";;
"p-51b_1";"▄P-51B Mustang Mk.IA";;
"p-51b_2";"▄P-51B Mk.IA";;

"seafire_mk3_shop";"Seafire L.III";;
"seafire_mk3_0";"Supermarine Seafire | Low-Altitude Fighter, Mk.III";;
"seafire_mk3_1";"Seafire L.III";;
"seafire_mk3_2";"Seafire L.III";;

"sea_fury_fb11_shop";"Sea Fury FB.11";;
"sea_fury_fb11_0";"Hawker Sea Fury | Fighter-Bomber, Mk.11";;
"sea_fury_fb11_1";"Sea Fury FB.11";;
"sea_fury_fb11_2";"Sea Fury FB.11";;

"seafire_fr47_shop";"Seafire FR.47";;
"seafire_fr47_0";"Supermarine Seafire | Fighter/Reconnaissance, Mk.47";;
"seafire_fr47_1";"Seafire FR.47";;
"seafire_fr47_2";"Seafire FR.47";;

"seafire_mk17_shop";"Seafire F.XVII";;
"seafire_mk17_0";"Supermarine Seafire | Fighter, Mk.XVII";;
"seafire_mk17_1";"Seafire F.XVII";;
"seafire_mk17_2";"Seafire F.XVII";;

"hornet_mk1_shop";"Hornet F.1";;
"hornet_mk1_0";"de Havilland DH.103 Hornet | Fighter, Mk.1";;
"hornet_mk1_1";"Hornet F.1";;
"hornet_mk1_2";"Hornet F.1";;

"hornet_mk3_shop";"Hornet F.3";;
"hornet_mk3_0";"de Havilland DH.103 Hornet | Fighter, Mk.3";;
"hornet_mk3_1";"Hornet F.3";;
"hornet_mk3_2";"Hornet F.3";;

"spitfire_mk14e_shop";"Spitfire F.XIVe";;
"spitfire_mk14e_0";"Supermarine Spitfire | Fighter, Mk.XIVe";;
"spitfire_mk14e_1";"Spitfire F.XIVe";;
"spitfire_mk14e_2";"Spitfire F.XIVe";;

"spitfire_mk14c_shop";"Spitfire F.XIVc";;
"spitfire_mk14c_0";"Supermarine Spitfire | Fighter, Mk.XIVc";;
"spitfire_mk14c_1";"Spitfire F.XIVc";;
"spitfire_mk14c_2";"Spitfire F.XIVc";;

"spitfire_mk18e_shop";"Spitfire F.XVIIIe";;
"spitfire_mk18e_0";"Supermarine Spitfire | Fighter, Mk.XVIIIe";;
"spitfire_mk18e_1";"Spitfire F.XVIIIe";;
"spitfire_mk18e_2";"Spitfire F.XVIIIe";;

"spitfire_f22_shop";"Spitfire F.22";;
"spitfire_f22_0";"Supermarine Spitfire | Fighter, Mk.22";;
"spitfire_f22_1";"Spitfire F.22";;
"spitfire_f22_2";"Spitfire F.22";;

"spitfire_f24_shop";"Spitfire F.24";;
"spitfire_f24_0";"Supermarine Spitfire | Fighter, Mk.24";;
"spitfire_f24_1";"Spitfire F.24";;
"spitfire_f24_2";"Spitfire F.24";;

"spitfire_ix_plagis_shop";"Spitfire LF.IXc [Plagis]";;
"spitfire_ix_plagis_0";"Plagis' Supermarine Spitfire | Low-Altitude Fighter, Mk.IXc";;
"spitfire_ix_plagis_1";"Spitfire LF.IXc [Plagis]";;
"spitfire_ix_plagis_2";"Spitfire LF.IXc";;

"spitfire_ix_shop";"Spitfire LF.IX";;
"spitfire_ix_0";"Supermarine Spitfire | Low-Altitude Fighter, Mk.IX";;
"spitfire_ix_1";"Spitfire LF.IX";;
"spitfire_ix_2";"Spitfire LF.IX";;

"spitfire_ix_tutorial_shop";"Spitfire LF.IX";;
"spitfire_ix_tutorial_0";"Supermarine Spitfire | Low-Altitude Fighter, Mk.IX";;
"spitfire_ix_tutorial_1";"Spitfire LF.IX";;
"spitfire_ix_tutorial_2";"Spitfire LF.IX";;

"wyvern_s4_shop";"Wyvern S.4";;
"wyvern_s4_0";"Westland W.35 Wyvern | Strike, Mk.4";;
"wyvern_s4_1";"Wyvern S.4";;
"wyvern_s4_2";"Wyvern S.4";;

"mb_5_shop";"MB.5";;
"mb_5_0";"Martin-Baker MB.5";;
"mb_5_1";"MB.5";;
"mb_5_2";"MB.5";;

"tempest_mk2_shop";"Tempest F.II";;
"tempest_mk2_0";"Hawker Tempest | Fighter, Mk.II";;
"tempest_mk2_1";"Tempest F.II";;
"tempest_mk2_2";"Tempest F.II";;

"tempest_mkv_shop";"Tempest F.V";;
"tempest_mkv_0";"Hawker Tempest | Fighter, Mk.V Series 2";;
"tempest_mkv_1";"Tempest F.V";;
"tempest_mkv_2";"Tempest F.V";;

"venom_fb4_shop";"Venom FB.4";;
"venom_fb4_0";"de Havilland DH.112 Venom | Fighter-Bomber, Mk.4";;
"venom_fb4_1";"Venom FB.4";;
"venom_fb4_2";"Venom FB.4";;

"vampire_fb5_shop";"Vampire FB.5";;
"vampire_fb5_0";"de Havilland DH.100 Vampire | Fighter-Bomber, Mk.5";;
"vampire_fb5_1";"Vampire FB.5";;
"vampire_fb5_2";"Vampire FB.5";;

"meteor_fmk3_shop";"Meteor F.3";;
"meteor_fmk3_0";"Gloster Meteor | Fighter, Mk.3";;
"meteor_fmk3_1";"Meteor F.3";;
"meteor_fmk3_2";"Meteor F.3";;

"meteor_fmk3_navy_shop";"Sea Meteor F.3";;
"meteor_fmk3_navy_0";"Gloster Sea Meteor | Fighter, Mk.3";;
"meteor_fmk3_navy_1";"Sea Meteor F.3";;
"meteor_fmk3_navy_2";"Sea Meteor F.3";;

"meteor_fmk4_lw_shop";"G.41F Meteor F.4";;
"meteor_fmk4_lw_0";"Gloster Meteor | Fighter, Mk.4, Type G.41F";;
"meteor_fmk4_lw_1";"G.41F Meteor F.4";;
"meteor_fmk4_lw_2";"G.41F Meteor F.4";;

"meteor_fmk4_sw_shop";"G.41G Meteor F.4";;
"meteor_fmk4_sw_0";"Gloster Meteor | Fighter, Mk.4, Type G.41G";;
"meteor_fmk4_sw_1";"G.41G Meteor F.4";;
"meteor_fmk4_sw_2";"G.41G Meteor F.4";;

"meteor_fmk8_shop";"G.41K Meteor F.8";;
"meteor_fmk8_0";"Gloster Meteor | Fighter, Mk.8, Type G.41K";;
"meteor_fmk8_1";"G.41K Meteor F.8";;
"meteor_fmk8_2";"G.41K Meteor F.8";;

"attaker_fb1_shop";"Attacker FB.1";;
"attaker_fb1_0";"Supermarine Attacker | Fighter-Bomber, Mk.1";;
"attaker_fb1_1";"Attacker FB.1";;
"attaker_fb1_2";"Attacker FB.1";;

"attaker_fb2_shop";"Attacker FB.2";;
"attaker_fb2_0";"Supermarine Attacker | Fighter-Bomber, Mk.2";;
"attaker_fb2_1";"Attacker FB.2";;
"attaker_fb2_2";"Attacker FB.2";;

"sea_hawk_fga6_shop";"Sea Hawk FGA.6";;
"sea_hawk_fga6_0";"Hawker Sea Hawk | Fighter/Ground Attack, Mk.6";;
"sea_hawk_fga6_1";"Sea Hawk FGA.6";;
"sea_hawk_fga6_2";"Sea Hawk FGA.6";;

"sea_venom_faw20_shop";"Sea Venom FAW.20";;
"sea_venom_faw20_0";"de Havilland DH.112 Sea Venom | Fighter All-Weather, Mk.20";;
"sea_venom_faw20_1";"Sea Venom FAW.20";;
"sea_venom_faw20_2";"Sea Venom FAW.20";;

"swift_f1_shop";"Swift F.1";;
"swift_f1_0";"Supermarine Swift | Fighter, Mk.1";;
"swift_f1_1";"Swift F.1";;
"swift_f1_2";"Swift F.1";;

"swift_f7_shop";"Swift F.7";;
"swift_f7_0";"Supermarine Swift | Fighter, Mk.7";;
"swift_f7_1";"Swift F.7";;
"swift_f7_2";"Swift F.7";;

"canberra_bmk2_shop";"Canberra B.2";;
"canberra_bmk2_0";"English Electric Canberra | Bomber, Mk.2";;
"canberra_bmk2_1";"Canberra B.2";;
"canberra_bmk2_2";"Canberra B.2";;

"canberra_bimk6_shop";"Canberra B(I).6";;
"canberra_bimk6_0";"English Electric Canberra | Bomber/Interdictor, Mk.6";;
"canberra_bimk6_1";"Canberra B(I).6";;
"canberra_bimk6_2";"Canberra B(I).6";;

"meteor_fmk8_reaper_shop";"Meteor F.8 Reaper";;
"meteor_fmk8_reaper_0";"Gloster Meteor Reaper | Fighter, Mk.8";;
"meteor_fmk8_reaper_1";"Meteor F.8 Reaper";;
"meteor_fmk8_reaper_2";"Meteor F.8";;

"marut_mk1_shop";"Marut Mk.1";;
"marut_mk1_0";"Hindustan Aeronautics Ltd. HF-24 Marut Mk.1";;
"marut_mk1_1";"Marut Mk.1";;
"marut_mk1_2";"Marut Mk.1";;

"dh_110_sea_vixen_shop";"Sea Vixen FAW.2";;
"dh_110_sea_vixen_0";"de Havilland DH.110 Sea Vixen | Fighter All-Weather, Mk.2";;
"dh_110_sea_vixen_1";"Sea Vixen FAW.2";;
"dh_110_sea_vixen_2";"Sea Vixen FAW.2";;

"scimitar_f1_shop";"Scimitar F.1";;
"scimitar_f1_0";"Supermarine Scimitar | Fighter, Mk.1";;
"scimitar_f1_1";"Scimitar F.1";;
"scimitar_f1_2";"Scimitar F.1";;

"hunter_f1_shop";"Hunter F.1";;
"hunter_f1_0";"Hawker Hunter | Fighter, Mk.1";;
"hunter_f1_1";"Hunter F.1";;
"hunter_f1_2";"Hunter F.1";;

"hunter_f6_shop";"Hunter F.6";;
"hunter_f6_0";"Hawker Hunter | Fighter, Mk.6";;
"hunter_f6_1";"Hunter F.6";;
"hunter_f6_2";"Hunter F.6";;

"javelin_fmk9_shop";"Javelin FAW.9";;
"javelin_fmk9_0";"Gloster GA.5 Javelin | Fighter All-Weather, Mk.9";;
"javelin_fmk9_1";"Javelin FAW.9";;
"javelin_fmk9_2";"Javelin FAW.9";;

"lightning_f6_shop";"Lightning F.6";;
"lightning_f6_0";"British Aircraft Corp. Lightning | Fighter, Mk.6";;
"lightning_f6_1";"Lightning F.6";;
"lightning_f6_2";"Lightning F.6";;

"lightning_f53_shop";"▌Lightning F.53";;
"lightning_f53_0";"▌British Aircraft Corp | Lightning, Fighter, Mk.53";;
"lightning_f53_1";"▌Lightning F.53";;
"lightning_f53_2";"▌Lightning F.53";;

"buccaneer_s1_shop";"Buccaneer S.1";;
"buccaneer_s1_0";"Blackburn Buccaneer | Strike, Mk.1";;
"buccaneer_s1_1";"Buccaneer S.1";;
"buccaneer_s1_2";"Buccaneer S.1";;

"buccaneer_s2_shop";"Buccaneer S.2";;
"buccaneer_s2_0";"Blackburn Buccaneer | Strike, Mk.2";;
"buccaneer_s2_1";"Buccaneer S.2";;
"buccaneer_s2_2";"Buccaneer S.2";;

"harrier_gr1_shop";"Harrier GR.1";;
"harrier_gr1_0";"Hawker Siddeley Harrier | Ground Attack/Reconnaissance, Mk.1";;
"harrier_gr1_1";"Harrier GR.1";;
"harrier_gr1_2";"Harrier GR.1";;

"harrier_gr3_shop";"Harrier GR.3";;
"harrier_gr3_0";"Hawker Siddeley Harrier | Ground Attack/Reconnaissance, Mk.3";;
"harrier_gr3_1";"Harrier GR.3";;
"harrier_gr3_2";"Harrier GR.3";;

"jaguar_gr1_shop";"▄Jaguar GR.1";;
"jaguar_gr1_0";"▄SEPECAT Jaguar | Ground Attack/Reconnaissance, Mk.1";;
"jaguar_gr1_1";"▄Jaguar GR.1";;
"jaguar_gr1_2";"▄Jaguar GR.1";;

"buccaneer_s2b_shop";"Buccaneer S.2B";;
"buccaneer_s2b_0";"Blackburn Buccaneer | Strike, Mk.2B";;
"buccaneer_s2b_1";"Buccaneer S.2B";;
"buccaneer_s2b_2";"Buccaneer S.2B";;

"jaguar_gr1a_shop";"▄Jaguar GR.1A";;
"jaguar_gr1a_0";"▄SEPECAT Jaguar | Ground Attack/Reconnaissance, Mk.1A";;
"jaguar_gr1a_1";"▄Jaguar GR.1A";;
"jaguar_gr1a_2";"▄Jaguar GR.1A";;

"jaguar_is_shop";"☸Jaguar IS";;
"jaguar_is_0";"☸Hindustan Aeronautics Ltd. Jaguar IS";;
"jaguar_is_1";"☸Jaguar IS";;
"jaguar_is_2";"☸Jaguar IS";;

"harrier_frs1_early_shop";"Sea Harrier FRS.1 (1978)";;
"harrier_frs1_early_0";"British Aerospace Sea Harrier | Fighter/Reconnaissance/Strike, Mk.1 (1978)";;
"harrier_frs1_early_1";"Sea Harrier FRS.1 (1978)";;
"harrier_frs1_early_2";"Sea Harrier FRS.1";;

"harrier_frs1_shop";"Sea Harrier FRS.1";;
"harrier_frs1_0";"British Aerospace Sea Harrier | Fighter/Reconnaissance/Strike, Mk.1";;
"harrier_frs1_1";"Sea Harrier FRS.1";;
"harrier_frs1_2";"Sea Harrier FRS.1";;

"f-4m_fgr2_shop";"▄F-4M Phantom FGR.2";;
"f-4m_fgr2_0";"▄Hawker Siddeley F-4M Phantom | Fighter/Ground Attack/Reconnaissance, Mk.2";;
"f-4m_fgr2_1";"▄F-4M Phantom FGR.2";;
"f-4m_fgr2_2";"▄F-4M FGR.2";;

"f-4k_shop";"▄F-4K Phantom FG.1";;
"f-4k_0";"▄McDonnell Douglas F-4K Phantom | Fighter/Ground Attack, Mk.1";;
"f-4k_1";"▄F-4K Phantom FG.1";;
"f-4k_2";"▄F-4K FG.1";;

"f-4jk_shop";"▄F-4J Phantom F.3";;
"f-4jk_0";"▄McDonnell Douglas F-4J Phantom | Fighter, Mk.3";;
"f-4jk_1";"▄F-4J Phantom F.3";;
"f-4jk_2";"▄F-4J F.3";;

"ef_2000_fgr4_shop";"▄EF-2000A Typhoon FGR.4";;
"ef_2000_fgr4_0";"▄Eurofighter GmbH EF-2000A Typhoon | Fighter/Ground Attack/Reconnaissance, Mk.4";;
"ef_2000_fgr4_1";"▄EF-2000A Typhoon FGR.4";;
"ef_2000_fgr4_2";"▄EF-2000A FGR.4";;

"harrier_gr7_shop";"Harrier GR.7";;
"harrier_gr7_0";"British Aerospace Harrier | Ground Attack/Reconnaissance, Mk.7";;
"harrier_gr7_1";"Harrier GR.7";;
"harrier_gr7_2";"Harrier GR.7";;

"sea_harrier_fa2_shop";"Sea Harrier FA.2";;
"sea_harrier_fa2_0";"British Aerospace Sea Harrier | Fighter/Attack, Mk.2";;
"sea_harrier_fa2_1";"Sea Harrier FA.2";;
"sea_harrier_fa2_2";"Sea Harrier FA.2";;

"harrier_t10_shop";"Harrier T.10";;
"harrier_t10_0";"Hawker Siddeley Harrier | Training, Mk.10";;
"harrier_t10_1";"Harrier T.10";;
"harrier_t10_2";"Harrier T.10";;

"saab_jas39c_south_africa_shop";"▄JAS 39C Gripen C";;
"saab_jas39c_south_africa_0";"▄Saab AB JAS 39C Gripen C";;
"saab_jas39c_south_africa_1";"▄JAS 39C Gripen C";;
"saab_jas39c_south_africa_2";"▄JAS 39C";;

"saab_jas39c_south_africa_missile_test_shop";"JAS 39C Gripen C";;
"saab_jas39c_south_africa_missile_test_0";"Saab AB JAS 39C Gripen C";;
"saab_jas39c_south_africa_missile_test_1";"JAS 39C Gripen C";;
"saab_jas39c_south_africa__missile_test2";"JAS 39C";;

"tornado_gr1_shop";"▄Tornado IDS GR.1";;
"tornado_gr1_0";"▄Panavia GmbH Tornado IDS | Ground Attack/Reconnaissance, Mk.1";;
"tornado_gr1_1";"▄Tornado IDS GR.1";;
"tornado_gr1_2";"▄Tornado IDS";;

"tornado_gr4_shop";"▄Tornado IDS GR.4";;
"tornado_gr4_0";"▄BAE Systems Tornado IDS | Ground Attack/Reconnaissance, Mk.4";;
"tornado_gr4_1";"▄Tornado IDS GR.4";;
"tornado_gr4_2";"▄Tornado IDS";;

"tornado_f3_shop";"▄Tornado F.3";;
"tornado_f3_0";"▄Panavia GmbH Tornado | Fighter, Mk.3";;
"tornado_f3_1";"▄Tornado F.3";;
"tornado_f3_2";"▄Tornado F.3";;

"tornado_f3_late_shop";"▄Tornado F.3 (2003)";;
