"<ID|readonly|
noverify>";"<English>";

"p-51d-20-na_j26_shop";"♛J 26 Mustang";;
"p-51d-20-na_j26_0";"♛North American J 26 Mustang | P-51D Block 20";;
"p-51d-20-na_j26_1";"♛J 26 Mustang";;
"p-51d-20-na_j26_2";"♛J 26";;

"p-51b_7_sweden_shop";"♛J 26 David";;
"p-51b_7_sweden_0";"♛North American J 26 David | P-51B Block 7";;
"p-51b_7_sweden_1";"♛J 26 David";;
"p-51b_7_sweden_2";"♛J 26 David";;

"bf-109g-6_finland_shop";"▄Bf 109 G-6 Messer";;
"bf-109g-6_finland_0";"▄Messerschmitt Bf 109 G-6 Messer";;
"bf-109g-6_finland_1";"▄Bf 109 G-6 Messer";;
"bf-109g-6_finland_2";"▄Bf 109 G-6";;

"saab_sk60b_shop";"SK 60B";;
"saab_sk60b_0";"Saab AB SK 60B";;
"saab_sk60b_1";"SK 60B";;
"saab_sk60b_2";"SK 60B";;

"saab_105oe_shop";"Saab 105Ö";;
"saab_105oe_0";"Saab AB 105Ö";;
"saab_105oe_1";"Saab 105Ö";;
"saab_105oe_2";"Saab 105Ö";;

"saab_105g_shop";"Saab 105G";;
"saab_105g_0";"Saab AB 105G";;
"saab_105g_1";"Saab 105G";;
"saab_105g_2";"Saab 105G";;

"hunter_f50_sweden_shop";"♛J 34 Hunter Mk.50";;
"hunter_f50_sweden_0";"♛Hawker J 34 Hunter Mk.50";;
"hunter_f50_sweden_1";"♛J 34 Hunter Mk.50";;
"hunter_f50_sweden_2";"♛J 34";;

"saab_j32b_shop";"J 32B Lansen";;
"saab_j32b_0";"Saab AB J 32B Lansen";;
"saab_j32b_1";"J 32B Lansen";;
"saab_j32b_2";"J 32B";;

"saab_a32a_shop";"A 32A Lansen";;
"saab_a32a_0";"Saab AB A 32A Lansen";;
"saab_a32a_1";"A 32A Lansen";;
"saab_a32a_2";"A 32A";;

"saab_a32a_red_adam_shop";"A 32A Lansen «Röd Adam»";;
"saab_a32a_red_adam_0";"Saab AB A 32A Lansen «Röd Adam»";;
"saab_a32a_red_adam_1";"A 32A Lansen «Röd Adam»";;
"saab_a32a_red_adam_2";"A 32A «Röd Adam»";;

"saab_j35xs_shop";"DKS/35S Draken";;
"saab_j35xs_0";"Saab AB DKS/35S Draken | J 35XS";;
"saab_j35xs_1";"DKS/35S Draken";;
"saab_j35xs_2";"DKS/35S";;

"saab_f35_wdns_shop";"F-35 Draken (WDNS)";;
"saab_f35_wdns_0";"Saab AB F-35 Draken | Weapon Delivery and Navigation System";;
"saab_f35_wdns_1";"F-35 Draken (WDNS)";;
