"<ID|readonly|
noverify>";"<English>";

"p-47d_30_italy_shop";"⛨P-47D-30 Thunderbolt";;
"p-47d_30_italy_0";"⛨Republic Aviation Corporation | P-47D-30 Thunderbolt | Block 30";;
"p-47d_30_italy_1";"⛨P-47D-30 Thunderbolt";;
"p-47d_30_italy_2";"⛨P-47D-30";;

"bf-109f-4_hungary_shop";"◔Bf 109 F-4 Messer";;
"bf-109f-4_hungary_0";"◔Messerschmitt AG | Bf 109 F-4 Messer";;
"bf-109f-4_hungary_1";"◔Bf 109 F-4 Messer";;
"bf-109f-4_hungary_2";"◔Bf 109 F-4";;

"bf-109g-2_hungary_shop";"◔Bf 109 G-2 Messer";;
"bf-109g-2_hungary_0";"◔Messerschmitt AG | Bf 109 G-2 Messer";;
"bf-109g-2_hungary_1";"◔Bf 109 G-2 Messer";;
"bf-109g-2_hungary_2";"◔Bf 109 G-2";;

"bf-109g-14as_shop";"⛨Bf 109 G-14/AS Messer";;
"bf-109g-14as_0";"⛨Messerschmitt AG | Bf 109 G-14/AS Messer";;
"bf-109g-14as_1";"⛨Bf 109 G-14/AS Messer";;
"bf-109g-14as_2";"⛨Bf 109 G-14/AS";;

"f-84g_italy_shop";"⛨F-84G-21 Thunderjet";;
"f-84g_italy_0";"⛨Republic Aviation Corporation | F-84G Thunderjet | Block 21";;
"f-84g_italy_1";"⛨F-84G-21 Thunderjet";;
"f-84g_italy_2";"⛨F-84G-21";;

"f-84f_italy_shop";"⛨F-84F Thunderstreak";;
"f-84f_italy_0";"⛨Republic Aviation Corporation | F-84F Thunderstreak";;
"f-84f_italy_1";"⛨F-84F Thunderstreak";;
"f-84f_italy_2";"⛨F-84F";;

"il_28_hungary_shop";"◔Il-28 Beagle";;
"il_28_hungary_0";"◔OKB-39 ""Ilyushin"" | Il-28 Beagle";;
"il_28_hungary_1";"◔Il-28 Beagle";;
"il_28_hungary_2";"◔Il-28";;

"vampire_fb52a_italy_shop";"⛨Vampire Mk.52A";;
"vampire_fb52a_italy_0";"⛨de Havilland Aircraft Company, Ltd. | DH.100 Vampire Mk.52A";;
"vampire_fb52a_italy_1";"⛨Vampire Mk.52A";;
"vampire_fb52a_italy_2";"⛨Vampire Mk.52A";;

"mig-15bis_nr23_hungary_shop";"◔MiG-15bis Fagot-B";;
"mig-15bis_nr23_hungary_0";"◔OKB-155 ""Mikoyan i Gurevich"" | MiG-15bis Fagot-B";;
"mig-15bis_nr23_hungary_1";"◔MiG-15bis Fagot-B";;
"mig-15bis_nr23_hungary_2";"◔MiG-15bis";;

"fiat_g91_ps_shop";"G.91 Gina (1958)";;
"fiat_g91_ps_0";"Fiat Aviazone | G.91 Gina (1958)";;
"fiat_g91_ps_1";"G.91 Gina (1958)";;
"fiat_g91_ps_2";"G.91 (1958)";;

"fiat_g91_r1_shop";"G.91 R/1 Gina";;
"fiat_g91_r1_0";"Fiat Aviazone | G.91 R/1";;
"fiat_g91_r1_1";"G.91 R/1 Gina";;
"fiat_g91_r1_2";"G.91 R/1";;

"fiat_g91_r4_shop";"◡G.91 R/4 Gina";;
"fiat_g91_r4_0";"◡Fiat Aviazone | G.91 R/4 Gina";;
"fiat_g91_r4_1";"◡G.91 R/4 Gina";;
"fiat_g91_r4_2";"◡G.91 R/4";;

"mig-17pf_hungary_shop";"◔MiG-17PF Fresco-D";;
"mig-17pf_hungary_0";"◔OKB-155 ""Mikoyan i Gurevich"" | MiG-17PF Fresco-D";;
"mig-17pf_hungary_1";"◔MiG-17PF Fresco-D";;
"mig-17pf_hungary_2";"◔MiG-17PF";;

"f-86_cl_13_mk4_italy_shop";"⛨CL-13 Mk.4 Sabre";;
