"<ID|readonly|
noverify>";"<English>";

"bf-109a_1_shop";"Bf 109 A-1 Messer [Flegel]";;
"bf-109a_1_0";"Flegel's Messerschmitt Bf 109 A-1 Messer";;
"bf-109a_1_1";"Bf 109 A-1 Messer [Flegel]";;
"bf-109a_1_2";"Bf 109 A-1";;

"bf-109b_2_shop";"Bf 109 B-1 Messer (1938)";;
"bf-109b_2_0";"Messerschmitt Bf 109 B-1 Messer (1938)";;
"bf-109b_2_1";"Bf 109 B-1 Messer (1938)";;
"bf-109b_2_2";"Bf 109 B-1 (1938)";;

"bf-109c_1_shop";"Bf 109 C-1 Messer";;
"bf-109c_1_0";"Messerschmitt Bf 109 C-1 Messer";;
"bf-109c_1_1";"Bf 109 C-1 Messer";;
"bf-109c_1_2";"Bf 109 C-1";;

"bf-109c_1_promo_shop";"Bf 109 C-1 Messer";;
"bf-109c_1_promo_0";"Messerschmitt Bf 109 C-1 Messer";;
"bf-109c_1_promo_1";"Bf 109 C-1 Messer";;
"bf-109c_1_promo_2";"Bf 109 C-1";;

"bf-109e-4_shop";"Bf 109 E-4 Messer";;
"bf-109e-4_0";"Messerschmitt Bf 109 E-4 Messer";;
"bf-109e-4_1";"Bf 109 E-4 Messer";;
"bf-109e-4_2";"Bf 109 E-4";;

"bf-109e-7_shop";"Bf 109 E-7/U2 Messer";;
"bf-109e-7_0";"Messerschmitt Bf 109 E-7/U2 Messer";;
"bf-109e-7_1";"Bf 109 E-7/U2 Messer";;
"bf-109e-7_2";"Bf 109 E-7/U2";;

"bf-109e-1_shop";"Bf 109 E-1 Messer";;
"bf-109e-1_0";"Messerschmitt Bf 109 E-1 Messer";;
"bf-109e-1_1";"Bf 109 E-1 Messer";;
"bf-109e-1_2";"Bf 109 E-1";;

"bf-109e-3_shop";"Bf 109 E-3 Messer";;
"bf-109e-3_0";"Messerschmitt Bf 109 E-3 Messer";;
"bf-109e-3_1";"Bf 109 E-3 Messer";;
"bf-109e-3_2";"Bf 109 E-3";;

"bf-109f-1_shop";"Bf 109 F-1 Messer";;
"bf-109f-1_0";"Messerschmitt Bf 109 F-1 Messer";;
"bf-109f-1_1";"Bf 109 F-1 Messer";;
"bf-109f-1_2";"Bf 109 F-1";;

"bf-109f-2_shop";"Bf 109 F-2 Messer";;
"bf-109f-2_0";"Messerschmitt Bf 109 F-2 Messer";;
"bf-109f-2_1";"Bf 109 F-2 Messer";;
"bf-109f-2_2";"Bf 109 F-2";;

"bf-109f-4_shop";"Bf 109 F-4 Messer";;
"bf-109f-4_0";"Messerschmitt Bf 109 F-4 Messer";;
"bf-109f-4_1";"Bf 109 F-4 Messer";;
"bf-109f-4_2";"Bf 109 F-4";;

"bf-109g-2_shop";"Bf 109 G-2/trop Messer";;
"bf-109g-2_0";"Messerschmitt Bf 109 G-2/trop Messer";;
"bf-109g-2_1";"Bf 109 G-2 Messer";;
"bf-109g-2_2";"Bf 109 G-2";;

"bf-109g-6_shop";"Bf 109 G-6 Messer";;
"bf-109g-6_0";"Messerschmitt Bf 109 G-6 Messer";;
"bf-109g-6_1";"Bf 109 G-6 Messer";;
"bf-109g-6_2";"Bf 109 G-6";;

"bf-109g-10_shop";"Bf 109 G-10 Messer";;
